id,text,user,created_at,coding
1.85546e+18,"About monkey pox 

Monkeypox is a rare viral disease caused by the monkeypox virus, which belongs to the same family as smallpox. 
          https://t.co/jZkJazsujc typically causes fever, swollen lymph nodes, and a distinctive rash that progresses from flat lesions to pustules. https://t.co/rnSupSes6O",thalapathyRAMBO,Sun Nov 10 04:03:45 +0000 2024,"safe, uses verifiable information"
1.85546e+18,"#NowThis
...nice try. how many times did they try to push a new pandemic under Biden?

Monkeypox (mpox)... rings any bell?

Remember WHO demanding the more aggressive surveillance... or are you just plain bias?

Horse blinders.

Don't be so obsessed with Trump. It's creepy.

🤔🖕",bluebay700,Sun Nov 10 04:15:46 +0000 2024,"false claims, harmful, planned pandemic"
1.85557e+18,"Mpox: WHO, Africa CDC develop vaccination plan for Africa https://t.co/5L8MCChM7O",PremiumTimesng,Sun Nov 10 11:22:15 +0000 2024,"safe, uses official information"
1.85565e+18,"Kenya’s health officials have urged the public to stay vigilant after confirming three new mpox cases, ending a month-long hiatus without reported infections.

https://t.co/IVxsVSyh4u",NewsCentralTV,Sun Nov 10 16:18:57 +0000 2024,"safe, uses official information"
1.85568e+18,"As of today, Uganda has reported a total of 370 confirmed cases of Mpox across 35 districts. 

The outbreak, which is suspected to have originated from DRC, has led to increased monitoring, especially in border areas like Kasese.

@MugenyiHenry_

#NBSLiveAt9 #NBSUpdates https://t.co/wiukT9nVkn",nbstv,Sun Nov 10 18:39:09 +0000 2024,"safe, uses verifiable information"
1.85569e+18,"""Conversations in line at the Monkeypox Clinic.""",butt_watermelon,Sun Nov 10 19:16:47 +0000 2024,"safe, reaction"
1.85573e+18,"There have been over 500 #mpox cases diagnosed in the Sydney community since June this year. 

Dr Rachel Burdon, Deputy Head of Sexual Health at RPA, explains the vaccination and what to expect – watch to learn more.

Get your free vax in our District: https://t.co/kgWB9ViuL6 https://t.co/VLeQ4kbhJ9",SydneyLHD,Sun Nov 10 22:00:37 +0000 2024,"safe, uses official information"
1.85615e+18,"I am officially endorsing Long Monkeypox for Senate.

@RonDeSantis do the right thing.",theodictator,Tue Nov 12 01:48:18 +0000 2024,unrelated
1.85616e+18,"this mpox stuff is getting serious!!

thank you @0xvisitor for keeping an eye out for the team ❤️ https://t.co/AxSRxWMDUh",starkiller,Tue Nov 12 02:20:56 +0000 2024,unrelated
1.85617e+18,"WHO says mpox cases in Congo's epicenter where the new variant was detected may be 'plateauing'
https://t.co/55Rr2kE2wW",CP24,Tue Nov 12 03:01:09 +0000 2024,"safe, uses official information"
1.85619e+18,We have another upcoming mpox vaccination clinic at the SWOP NSW office. Call the number provided to avoid disappointment - no Medicare required https://t.co/GSnhp8p82M,SWOPnsw,Tue Nov 12 04:00:14 +0000 2024,"safe, uses official information"
1.85623e+18,"More than 1,800 laboratory-confirmed cases of mpox were reported in Africa from October 20 to November 3. The Democratic Republic of Congo experienced the largest increase in cases and deaths during this period, the WHO reported:
https://t.co/ZheAezcXKw https://t.co/4RDrxceSv9",tassagency_en,Tue Nov 12 06:50:22 +0000 2024,"safe, uses verifiable information"
1.85626e+18,"Vice Captain @ConradWanyama the short one😂😂 said this weekend we are playing for all Mpox victims. This is true to our natural nature as a country to stand with and for each other in times of adversity.

#ElgonCup24 
#VisitKPA https://t.co/cXPXE2d8hA",KABAYANJA,Tue Nov 12 08:56:03 +0000 2024,"safe, reaction"
1.85627e+18,"🇨🇩 WHO says mpox cases in Congo’s epicenter where the new variant was detected may be ‘plateauing’

The World Health Organization said mpox cases in the region of Congo where a new and more infectious variant was first detected appear to be “plateauing,” even as the virus https://t.co/sDm9swDH0l",EmekaGift100,Tue Nov 12 09:35:51 +0000 2024,"safe, uses verifiable information"
1.85628e+18,"Uganda: Confirmed monkeypox (mpox) cases reported in multiple areas, especially Kampala, in November /update 4

#Uganda

Read more here:
https://t.co/iFddGZID93",GardaWorldC24,Tue Nov 12 10:20:07 +0000 2024,"safe, uses official information"
1.85631e+18,"It's 111 days into the current #mpox outbreak in Uganda, 448 confirmed cases &amp; a death in 38 districts. Today, @WHO  @MinofHealthUG @UNICEFUganda  @ACME_Africa  oriented over 30 journalists from Kasese, FortPortal, Bundibugyo, Bunyangabu, Kyenjojo &amp; Kabarole on #mpox &amp; #Marburg. https://t.co/H9YBfAwUGw",WHOUganda,Tue Nov 12 12:26:33 +0000 2024,"safe, uses official information"
1.85633e+18,Monkeypox came and went https://t.co/wPQi3pzWG9,prismatixcx,Tue Nov 12 13:16:04 +0000 2024,"safe, reaction"
1.85635e+18,"WHO is collaborating with the National HIV/AIDS Control Programme in the DRC to support the #mpox response and reach at-risk groups. 
Through technical and financial assistance, ongoing mpox outbreaks are tackled through an innovative peer-learning initiative. https://t.co/9ejhT4ymiT",WHOAFRO,Tue Nov 12 15:01:57 +0000 2024,"safe, uses official information"
1.85635e+18,"Swift, efficient and impactful action to bring quality healthcare for Mpox patients &amp; ensure the larger community is protected. The 🇺🇸 with @Lydwinebara  celebrate the opening of the Mpox treatment center in Kamenge today. #USinBurundi #HappeningNow https://t.co/9VAyDDyahS",US_Emb_Burundi,Tue Nov 12 15:09:48 +0000 2024,"safe, uses official information"
1.85635e+18,"What stopped the monkeypox epidemics from becoming pandemic? 

#SeriousQuestion
#Mpox",Kenneth33071904,Tue Nov 12 15:14:50 +0000 2024,"safe, reaction"
1.85636e+18,"Covid brought us rapid at-home tests. But we fail to use them for mpox &amp; bird flu.  

We could do better with triple rapid tests that can be used for current and future outbreaks: Tests with rapid reconfiguration, deployment, and results.

@JacobSwett and I write in @statnews: https://t.co/dFskVUFhTp",JanikaSchmitt,Tue Nov 12 15:19:52 +0000 2024,"safe, reaction"
